"id","title","description","price","image_link","additional_image_link","link","availability","condition","product_type"
"447133","Women's Yellow Chain Watch with Quartz Movement","Premium Women's Yellow Chain Watch with Quartz Movement available at best price.","770 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447133_alt_4.jpg "" ","https://yourwebsite.com/products/447133","in stock","new","smart watch"
"607870","Men's Multicolor Chain Strap Analogue Watch","Premium Men's Multicolor Chain Strap Analogue Watch available at best price.","2254 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607870_alt_4.jpeg "" ","https://yourwebsite.com/products/607870","in stock","new","smart watch"
"597100","Emporio Armani Chronograph Watch Stainless Steel Black","Premium Emporio Armani Chronograph Watch Stainless Steel Black available at best price.","1290 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_597100_alt_4.jpeg "" ","https://yourwebsite.com/products/597100","in stock","new","smart watch"
"273195","Men's Stainless Steel Watch Blue Strap Water Resistant","Premium Men's Stainless Steel Watch Blue Strap Water Resistant available at best price.","3766 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_273195_alt_4.jpeg "" ","https://yourwebsite.com/products/273195","in stock","new","smart watch"
"626603","Black Octagonal Chain Watch for Men","Premium Black Octagonal Chain Watch for Men available at best price.","1791 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_626603_alt_4.jpeg "" ","https://yourwebsite.com/products/626603","in stock","new","smart watch"
"385668","Premium Rubber Strap Watch Blue Sparkling Accents","Premium Premium Rubber Strap Watch Blue Sparkling Accents available at best price.","1232 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_385668_alt_4.jpg "" ","https://yourwebsite.com/products/385668","in stock","new","smart watch"
"373103","Transparent Analog Watch for Boys with LED Display and Gold Accents","Premium Transparent Analog Watch for Boys with LED Display and Gold Accents available at best price.","798 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1013-132-373103-product-1.jpg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1013-132-373103-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1013-132-373103-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1013-132-373103-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1013-132-373103-product-3.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1013-132-373103-product-3.jpg "" ","https://yourwebsite.com/products/373103","in stock","new","smart watch"
"607846","Men's Black Aluminum Quartz Watch Casual Elegant","Premium Men's Black Aluminum Quartz Watch Casual Elegant available at best price.","2254 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_607846_alt_4.jpg "" ","https://yourwebsite.com/products/607846","in stock","new","smart watch"
"631045","Airpods Pro 3 Bluetooth 5.3 Noise Cancelling White","Premium Airpods Pro 3 Bluetooth 5.3 Noise Cancelling White available at best price.","1407 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_631045_alt_4.jpg "" ","https://yourwebsite.com/products/631045","in stock","new","smart watch"
"445168","Men's Black Stainless Steel Skeleton Watch with Gears","Premium Men's Black Stainless Steel Skeleton Watch with Gears available at best price.","1792 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/268-132-445168-product-1.jpg"," "" https://content.public.markaz.app/markazimagevideo/public/products/268-132-445168-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/products/268-132-445168-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/268-132-445168-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/products/268-132-445168-product-3.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/268-132-445168-product-3.jpg "" ","https://yourwebsite.com/products/445168","in stock","new","smart watch"
"362494","Men's Brown Silicone Analog Watch with Gold Accents","Premium Men's Brown Silicone Analog Watch with Gold Accents available at best price.","686 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_362494_alt_4.jpg "" ","https://yourwebsite.com/products/362494","in stock","new","smart watch"
"305311","Men's Stainless Steel Watch Blue Dial Quartz Movement","Premium Men's Stainless Steel Watch Blue Dial Quartz Movement available at best price.","6706 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305311_alt_4.jpeg "" ","https://yourwebsite.com/products/305311","in stock","new","smart watch"
"227450","Ferrari Style Black Orange Watch for Men","Premium Ferrari Style Black Orange Watch for Men available at best price.","5880 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_227450_alt_4.jpeg "" ","https://yourwebsite.com/products/227450","in stock","new","smart watch"
"492106","Rich Dad's Rich Kid Smart Kid A5 Book Paperback Hardcover Multicolor","Premium Rich Dad's Rich Kid Smart Kid A5 Book Paperback Hardcover Multicolor available at best price.","818 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_492106.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_492106_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_492106_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_492106_alt_2.jpg "" ","https://yourwebsite.com/products/492106","in stock","new","smart watch"
"463874","Heart Shape Braided Bracelet Watch for Women","Premium Heart Shape Braided Bracelet Watch for Women available at best price.","770 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_463874_alt_4.jpg "" ","https://yourwebsite.com/products/463874","in stock","new","smart watch"
"627115","Black Men's Stainless Steel Watch with Chain Strap","Premium Black Men's Stainless Steel Watch with Chain Strap available at best price.","1679 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627115_alt_4.jpeg "" ","https://yourwebsite.com/products/627115","in stock","new","smart watch"
"424057","Men's Chronograph Watch Yellow Silicone Strap Rose Gold","Premium Men's Chronograph Watch Yellow Silicone Strap Rose Gold available at best price.","1386 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_424057_alt_4.jpg "" ","https://yourwebsite.com/products/424057","in stock","new","smart watch"
"324800","Black Silicon Analog Watch with Gold Accents for Men","Premium Black Silicon Analog Watch with Gold Accents for Men available at best price.","741 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324800_alt_4.jpg "" ","https://yourwebsite.com/products/324800","in stock","new","smart watch"
"488917","T10 Ultra 2 Smart Watch Orange Silicone Bluetooth 5 Fitness Tracker","Premium T10 Ultra 2 Smart Watch Orange Silicone Bluetooth 5 Fitness Tracker available at best price.","2772 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_488917_alt_4.jpg "" ","https://yourwebsite.com/products/488917","in stock","new","smart watch"
"473468","Stylish LED Watch Blue Round Plastic Daily Wear","Premium Stylish LED Watch Blue Round Plastic Daily Wear available at best price.","770 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_473468_alt_4.jpg "" ","https://yourwebsite.com/products/473468","in stock","new","smart watch"
"524905","Men's Black Chain Strap Quartz Watch","Premium Men's Black Chain Strap Quartz Watch available at best price.","1161 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_524905_alt_4.jpeg "" ","https://yourwebsite.com/products/524905","in stock","new","smart watch"
"617997","Black Stainless Steel Men's Watch with White Numerals","Premium Black Stainless Steel Men's Watch with White Numerals available at best price.","1819 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_617997_alt_4.jpeg "" ","https://yourwebsite.com/products/617997","in stock","new","smart watch"
"324805","Navy Blue Silicone Analog Watch with Gold Accents","Premium Navy Blue Silicone Analog Watch with Gold Accents available at best price.","853 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_324805_alt_4.jpg "" ","https://yourwebsite.com/products/324805","in stock","new","smart watch"
"447387","Stylish Starry Sky Watch for Women Stainless Steel","Premium Stylish Starry Sky Watch for Women Stainless Steel available at best price.","798 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_447387_alt_4.jpg "" ","https://yourwebsite.com/products/447387","in stock","new","smart watch"
"618368","Black Stainless Steel Watch with Quartz Movement","Premium Black Stainless Steel Watch with Quartz Movement available at best price.","1960 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_618368_alt_4.jpg "" ","https://yourwebsite.com/products/618368","in stock","new","smart watch"
"627126","Black Men's Aluminum Watch with Chain Strap","Premium Black Men's Aluminum Watch with Chain Strap available at best price.","1679 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_627126_alt_4.jpg "" ","https://yourwebsite.com/products/627126","in stock","new","smart watch"
"305323","Women's Stainless Steel Analogue Watch Black Dial","Premium Women's Stainless Steel Analogue Watch Black Dial available at best price.","4970 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_305323_alt_4.jpeg "" ","https://yourwebsite.com/products/305323","in stock","new","smart watch"
"299207","Ladies 6 Color Dial Watch Set with Straps","Premium Ladies 6 Color Dial Watch Set with Straps available at best price.","1792 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_299207_alt_4.jpg "" ","https://yourwebsite.com/products/299207","in stock","new","smart watch"
"450065","Women's Red Silicone Diamond Watch with Gold Case","Premium Women's Red Silicone Diamond Watch with Gold Case available at best price.","1162 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_450065_alt_4.jpg "" ","https://yourwebsite.com/products/450065","in stock","new","smart watch"
"341074","Gold Diesel Digital Watch for Men","Premium Gold Diesel Digital Watch for Men available at best price.","4438 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_341074_alt_4.jpg "" ","https://yourwebsite.com/products/341074","in stock","new","smart watch"
"363658","Ben 10 Projector Watch Green Yellow Plastic for Kids","Premium Ben 10 Projector Watch Green Yellow Plastic for Kids available at best price.","644 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_363658_alt_4.jpg "" ","https://yourwebsite.com/products/363658","in stock","new","smart watch"
"373106","Blue Silicone Men's Watch Water Resistant Lightweight","Premium Blue Silicone Men's Watch Water Resistant Lightweight available at best price.","700 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_373106_alt_4.jpg "" ","https://yourwebsite.com/products/373106","in stock","new","smart watch"
"346745","4 Pcs Cotton Printed Single Bedsheet","Premium 4 Pcs Cotton Printed Single Bedsheet available at best price.","2240 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346745.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346745_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346745_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346745_alt_2.jpg "" ","https://yourwebsite.com/products/346745","in stock","new","bedsheets"
"346744","4 Pcs Cotton Printed Single Bedsheet","Premium 4 Pcs Cotton Printed Single Bedsheet available at best price.","2240 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346744.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346744_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346744_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346744_alt_2.jpg "" ","https://yourwebsite.com/products/346744","in stock","new","bedsheets"
"346748","4 Pcs Cotton Printed Single Bedsheet","Premium 4 Pcs Cotton Printed Single Bedsheet available at best price.","2240 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346748.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346748_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346748_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346748_alt_2.jpg "" ","https://yourwebsite.com/products/346748","in stock","new","bedsheets"
"346739","4 Pcs Cotton Printed Single Bedsheet","Premium 4 Pcs Cotton Printed Single Bedsheet available at best price.","2240 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346739.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346739_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346739_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_346739_alt_2.jpg "" ","https://yourwebsite.com/products/346739","in stock","new","bedsheets"
"629304","Cotton Printed Bedsheet Set Yellow Single Bed","Premium Cotton Printed Bedsheet Set Yellow Single Bed available at best price.","4731 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_629304.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_629304_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_629304_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_629304_alt_2.jpeg "" ","https://yourwebsite.com/products/629304","in stock","new","bedsheets"
"397100","Cotton Printed Single Bedsheet Black 2 Pcs","Premium Cotton Printed Single Bedsheet Black 2 Pcs available at best price.","1358 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397100.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397100_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397100_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397100_alt_2.jpeg "" ","https://yourwebsite.com/products/397100","in stock","new","bedsheets"
